Date,State,Confirmed,Recovered,Deceased,Other,Tested
2021-10-24,Uttar Pradesh,1710095.0,1687093.0,22899.0,0.0,82494486.0
2021-10-24,Uttarakhand,343821.0,330121.0,7399.0,6138.0,7697771.0
2021-10-24,West Bengal,1586455.0,1559518.0,19055.0,0.0,18928189.0
2021-10-25,Andaman and Nicobar Islands,7648.0,7514.0,129.0,0.0,590432.0
2021-10-25,Andhra Pradesh,2063872.0,2044692.0,14350.0,0.0,29291896.0
2021-10-25,Arunachal Pradesh,55105.0,54687.0,280.0,0.0,1181626.0
2021-10-25,Assam,608915.0,599055.0,5978.0,1347.0,24493198.0
2021-10-25,Bihar,726060.0,716363.0,9661.0,1.0,49266875.0
2021-10-25,Chandigarh,65325.0,64476.0,820.0,0.0,783583.0
2021-10-25,Chhattisgarh,1005872.0,992066.0,13572.0,0.0,13584411.0
2021-10-25,Delhi,1439630.0,1414232.0,25091.0,0.0,29079334.0
2021-10-25,Dadra and Nagar Haveli and Daman and Diu,10681.0,10642.0,4.0,31.0,72410.0
2021-10-25,Goa,177915.0,174042.0,3358.0,0.0,1452375.0
2021-10-25,Gujarat,826434.0,816187.0,10088.0,0.0,30638496.0
2021-10-25,Himachal Pradesh,222890.0,217495.0,3721.0,17.0,3629753.0
2021-10-25,Haryana,771174.0,760999.0,10049.0,0.0,12897183.0
2021-10-25,Jharkhand,348659.0,343329.0,5135.0,0.0,15521299.0
2021-10-25,Jammu and Kashmir,331698.0,326433.0,4430.0,0.0,15975291.0
2021-10-25,Karnataka,2986276.0,2939647.0,38017.0,29.0,50238852.0
2021-10-25,Kerala,4921995.0,4817785.0,28873.0,529.0,37440976.0
2021-10-25,Ladakh,20908.0,20663.0,208.0,0.0,553288.0
2021-10-25,Lakshadweep,10365.0,10270.0,51.0,44.0,262253.0
2021-10-25,Maharashtra,6603850.0,6437025.0,140028.0,3613.0,61978155.0
2021-10-25,Meghalaya,83384.0,81351.0,1446.0,0.0,1138734.0
2021-10-25,Manipur,123333.0,120534.0,1913.0,0.0,1356166.0
2021-10-25,Madhya Pradesh,792757.0,782150.0,10523.0,0.0,19947811.0
2021-10-25,Mizoram,117419.0,109702.0,412.0,0.0,1258216.0
2021-10-25,Nagaland,31726.0,29768.0,681.0,1030.0,391351.0
2021-10-25,Odisha,1038836.0,1026277.0,8365.0,0.0,21585133.0
2021-10-25,Punjab,602238.0,585448.0,16553.0,0.0,15221846.0
2021-10-25,Puducherry,127765.0,125454.0,1857.0,0.0,1900583.0
2021-10-25,Rajasthan,954403.0,945432.0,8954.0,0.0,14717261.0
2021-10-25,Sikkim,31904.0,31010.0,394.0,319.0,258704.0
2021-10-25,Telangana,670453.0,662481.0,3949.0,0.0,27347333.0
2021-10-25,Tamil Nadu,2696328.0,2647504.0,36033.0,0.0,50423638.0
2021-10-25,Tripura,84386.0,83412.0,813.0,63.0,1962755.0
2021-10-25,Uttar Pradesh,1710097.0,1687101.0,22899.0,0.0,82643131.0
2021-10-25,Uttarakhand,343832.0,330137.0,7399.0,6140.0,7708051.0
2021-10-25,West Bengal,1587260.0,1560325.0,19066.0,0.0,18957289.0
2021-10-26,Andaman and Nicobar Islands,7648.0,7515.0,129.0,0.0,591576.0
2021-10-26,Andhra Pradesh,2064287.0,2045276.0,14356.0,0.0,29325840.0
2021-10-26,Arunachal Pradesh,55114.0,54697.0,280.0,0.0,1182441.0
2021-10-26,Assam,609262.0,599290.0,5981.0,1347.0,24535868.0
2021-10-26,Bihar,726068.0,716367.0,9661.0,1.0,49447986.0
2021-10-26,Chandigarh,65326.0,64479.0,820.0,0.0,784964.0
2021-10-26,Chhattisgarh,1005898.0,992076.0,13573.0,0.0,13608073.0
2021-10-26,Delhi,1439671.0,1414257.0,25091.0,0.0,29129536.0
2021-10-26,Dadra and Nagar Haveli and Daman and Diu,10681.0,10642.0,4.0,31.0,72410.0
2021-10-26,Goa,177946.0,174101.0,3362.0,0.0,1455309.0
2021-10-26,Gujarat,826464.0,816205.0,10088.0,0.0,30690456.0
2021-10-26,Himachal Pradesh,223145.0,217645.0,3723.0,16.0,3639799.0
2021-10-26,Haryana,771189.0,761012.0,10049.0,0.0,12919062.0
2021-10-26,Jharkhand,348677.0,343352.0,5135.0,0.0,15521299.0
2021-10-26,Jammu and Kashmir,331795.0,326510.0,4431.0,0.0,16010290.0
2021-10-26,Karnataka,2986553.0,2939990.0,38024.0,29.0,50314135.0
2021-10-26,Kerala,4929158.0,4824745.0,29355.0,529.0,37520098.0
2021-10-26,Ladakh,20917.0,20668.0,208.0,0.0,553576.0
2021-10-26,Lakshadweep,10365.0,10270.0,51.0,44.0,262570.0
2021-10-26,Maharashtra,6605051.0,6438395.0,140060.0,3615.0,62080203.0
2021-10-26,Meghalaya,83415.0,81440.0,1446.0,0.0,1141539.0
2021-10-26,Manipur,123403.0,120615.0,1915.0,0.0,1358295.0
2021-10-26,Madhya Pradesh,792784.0,782162.0,10523.0,0.0,20006707.0
2021-10-26,Mizoram,118209.0,110761.0,419.0,0.0,1266596.0
2021-10-26,Nagaland,31747.0,29807.0,681.0,1034.0,392218.0
2021-10-26,Odisha,1039269.0,1026774.0,8369.0,0.0,21647068.0
2021-10-26,Punjab,602251.0,585471.0,16554.0,0.0,15255962.0
2021-10-26,Puducherry,127806.0,125496.0,1857.0,0.0,1903705.0
2021-10-26,Rajasthan,954407.0,945433.0,8954.0,0.0,14735295.0
2021-10-26,Sikkim,31912.0,31022.0,395.0,319.0,259222.0
2021-10-26,Telangana,670643.0,662592.0,3950.0,0.0,27388721.0
2021-10-26,Tamil Nadu,2697418.0,2648830.0,36048.0,0.0,50544014.0
2021-10-26,Tripura,84402.0,83416.0,813.0,63.0,1966415.0
2021-10-26,Uttar Pradesh,1710101.0,1687108.0,22899.0,0.0,82792074.0
2021-10-26,Uttarakhand,343844.0,330145.0,7399.0,6144.0,7719760.0
2021-10-26,West Bengal,1588066.0,1561136.0,19081.0,0.0,18995979.0
2021-10-27,Andaman and Nicobar Islands,7650.0,7516.0,129.0,0.0,592748.0
2021-10-27,Andhra Pradesh,2064854.0,2045713.0,14364.0,0.0,29365385.0
2021-10-27,Arunachal Pradesh,55120.0,54725.0,280.0,0.0,1183303.0
2021-10-27,Assam,609506.0,599681.0,5987.0,1347.0,24573704.0
2021-10-27,Bihar,726073.0,716371.0,9661.0,1.0,49654538.0
2021-10-27,Chandigarh,65331.0,64482.0,820.0,0.0,786778.0
2021-10-27,Chhattisgarh,1005926.0,992088.0,13575.0,0.0,13630678.0
2021-10-27,Delhi,1439709.0,1414270.0,25091.0,0.0,29189445.0
2021-10-27,Dadra and Nagar Haveli and Daman and Diu,10681.0,10642.0,4.0,31.0,72410.0
2021-10-27,Goa,177969.0,174152.0,3363.0,0.0,1458499.0
2021-10-27,Gujarat,826481.0,816220.0,10088.0,0.0,30740538.0
2021-10-27,Himachal Pradesh,223406.0,217693.0,3725.0,16.0,3651430.0
2021-10-27,Haryana,771204.0,761022.0,10049.0,0.0,12941257.0
2021-10-27,Jharkhand,348705.0,343408.0,5135.0,0.0,15521299.0
2021-10-27,Jammu and Kashmir,331865.0,326596.0,4431.0,0.0,16045284.0
2021-10-27,Karnataka,2986835.0,2940339.0,38037.0,29.0,50431486.0
2021-10-27,Kerala,4938603.0,4831468.0,29977.0,529.0,37602787.0
2021-10-27,Ladakh,20925.0,20670.0,208.0,0.0,553852.0
2021-10-27,Lakshadweep,10365.0,10270.0,51.0,44.0,262740.0
2021-10-27,Maharashtra,6606536.0,6443342.0,140098.0,3616.0,62202811.0
2021-10-27,Meghalaya,83466.0,81511.0,1448.0,0.0,1143680.0
2021-10-27,Manipur,123473.0,120712.0,1917.0,0.0,1360269.0
2021-10-27,Madhya Pradesh,792804.0,782172.0,10524.0,0.0,20064859.0
2021-10-27,Mizoram,118949.0,111752.0,424.0,0.0,1274708.0
2021-10-27,Nagaland,31759.0,29822.0,681.0,1034.0,392872.0
2021-10-27,Odisha,1039818.0,1027108.0,8371.0,0.0,21719159.0
2021-10-27,Punjab,602289.0,585487.0,16556.0,0.0,15291958.0
2021-10-27,Puducherry,127846.0,125546.0,1857.0,0.0,1907080.0
2021-10-27,Rajasthan,954411.0,945437.0,8954.0,0.0,14752007.0
2021-10-27,Sikkim,31925.0,31030.0,395.0,323.0,259826.0
2021-10-27,Telangana,670829.0,662714.0,3951.0,0.0,27430113.0
2021-10-27,Tamil Nadu,2698493.0,2650145.0,36060.0,0.0,50665567.0
2021-10-27,Tripura,84420.0,83422.0,813.0,63.0,1969992.0
2021-10-27,Uttar Pradesh,1710114.0,1687115.0,22899.0,0.0,82965470.0
2021-10-27,Uttarakhand,343861.0,330163.0,7399.0,6149.0,7733194.0
2021-10-27,West Bengal,1589042.0,1561973.0,19096.0,0.0,19039301.0
2021-10-28,Andaman and Nicobar Islands,7651.0,7516.0,129.0,0.0,594049.0
2021-10-28,Andhra Pradesh,2065235.0,2046127.0,14365.0,0.0,29404281.0
2021-10-28,Arunachal Pradesh,55134.0,54739.0,280.0,0.0,1183878.0
2021-10-28,Assam,609828.0,600089.0,5989.0,1347.0,24613333.0
2021-10-28,Bihar,726079.0,716372.0,9661.0,1.0,49879683.0
2021-10-28,Chandigarh,65335.0,64486.0,820.0,0.0,788391.0
2021-10-28,Chhattisgarh,1005957.0,992097.0,13575.0,0.0,13654009.0
2021-10-28,Delhi,1439751.0,1414315.0,25091.0,0.0,29252619.0
2021-10-28,Dadra and Nagar Haveli and Daman and Diu,10681.0,10642.0,4.0,31.0,72410.0
2021-10-28,Goa,178016.0,174216.0,3363.0,0.0,1460982.0
2021-10-28,Gujarat,826504.0,816232.0,10088.0,0.0,30792214.0
2021-10-28,Himachal Pradesh,223619.0,217918.0,3729.0,16.0,3661951.0
2021-10-28,Haryana,771217.0,761035.0,10049.0,0.0,12965312.0
2021-10-28,Jharkhand,348720.0,343429.0,5137.0,0.0,15521299.0
2021-10-28,Jammu and Kashmir,331963.0,326668.0,4432.0,0.0,16084751.0
2021-10-28,Karnataka,2987313.0,2940673.0,38054.0,29.0,50544638.0
2021-10-28,Kerala,4946341.0,4836928.0,30685.0,529.0,37678830.0
2021-10-28,Ladakh,20930.0,20673.0,208.0,0.0,554245.0
2021-10-28,Lakshadweep,10365.0,10270.0,51.0,44.0,262973.0
2021-10-28,Maharashtra,6607954.0,6445454.0,140134.0,3618.0,62316910.0
2021-10-28,Meghalaya,83527.0,81562.0,1449.0,0.0,1145897.0
2021-10-28,Manipur,123526.0,120766.0,1918.0,0.0,1362098.0
2021-10-28,Madhya Pradesh,792823.0,782184.0,10524.0,0.0,20123362.0
2021-10-28,Mizoram,119496.0,112600.0,425.0,0.0,1281539.0
2021-10-28,Nagaland,31772.0,29844.0,684.0,1034.0,393494.0
2021-10-28,Odisha,1040230.0,1027654.0,8375.0,0.0,21789353.0
2021-10-28,Punjab,602320.0,585514.0,16556.0,0.0,15326640.0
2021-10-28,Puducherry,127891.0,125581.0,1857.0,0.0,1910694.0
2021-10-28,Rajasthan,954418.0,945438.0,8954.0,0.0,14763567.0
2021-10-28,Sikkim,31939.0,31041.0,395.0,325.0,260236.0
2021-10-28,Telangana,671000.0,662922.0,3952.0,0.0,27468486.0
2021-10-28,Tamil Nadu,2699554.0,2651431.0,36072.0,0.0,50788402.0
2021-10-28,Tripura,84435.0,83436.0,813.0,63.0,1973180.0
2021-10-28,Uttar Pradesh,1710125.0,1687123.0,22900.0,0.0,83129251.0
2021-10-28,Uttarakhand,343869.0,330173.0,7400.0,6150.0,7747261.0
2021-10-28,West Bengal,1590032.0,1562818.0,19105.0,0.0,19084738.0
2021-10-29,Andaman and Nicobar Islands,7651.0,7517.0,129.0,0.0,595397.0
2021-10-29,Andhra Pradesh,2065716.0,2046512.0,14367.0,0.0,29443885.0
2021-10-29,Arunachal Pradesh,55143.0,54755.0,280.0,0.0,1184494.0
2021-10-29,Assam,610150.0,600367.0,5992.0,1347.0,24657174.0
2021-10-29,Bihar,726085.0,716379.0,9661.0,1.0,50079917.0
2021-10-29,Chandigarh,65340.0,64490.0,820.0,0.0,789973.0
2021-10-29,Chhattisgarh,1005985.0,992110.0,13575.0,0.0,13676638.0
2021-10-29,Delhi,1439788.0,1414363.0,25091.0,0.0,29311912.0
2021-10-29,Dadra and Nagar Haveli and Daman and Diu,10681.0,10642.0,4.0,31.0,72410.0
2021-10-29,Goa,178063.0,174289.0,3363.0,0.0,1463383.0
2021-10-29,Gujarat,826526.0,816246.0,10088.0,0.0,30844692.0
2021-10-29,Himachal Pradesh,223876.0,218150.0,3732.0,16.0,3671855.0
2021-10-29,Haryana,771229.0,761047.0,10049.0,0.0,12988416.0
2021-10-29,Jharkhand,348736.0,343505.0,5138.0,0.0,15915243.0
2021-10-29,Jammu and Kashmir,332053.0,326749.0,4432.0,0.0,16124429.0
2021-10-29,Karnataka,2987694.0,2940978.0,38061.0,29.0,50657296.0
2021-10-29,Kerala,4954063.0,4843576.0,31156.0,529.0,37750511.0
2021-10-29,Ladakh,20941.0,20675.0,208.0,0.0,554593.0
2021-10-29,Lakshadweep,10365.0,10270.0,51.0,44.0,263218.0
2021-10-29,Maharashtra,6609292.0,6447038.0,140170.0,3619.0,62439900.0
2021-10-29,Meghalaya,83559.0,81628.0,1449.0,0.0,1147929.0
2021-10-29,Manipur,123609.0,120819.0,1919.0,0.0,1364162.0
2021-10-29,Madhya Pradesh,792832.0,782195.0,10524.0,0.0,20181418.0
2021-10-29,Mizoram,120088.0,113246.0,427.0,0.0,1288153.0
2021-10-29,Nagaland,31811.0,29864.0,684.0,1041.0,394177.0
2021-10-29,Odisha,1040595.0,1028207.0,8378.0,0.0,21855963.0
2021-10-29,Punjab,602349.0,585539.0,16557.0,0.0,15361510.0
2021-10-29,Puducherry,127936.0,125633.0,1857.0,0.0,1913612.0
2021-10-29,Rajasthan,954424.0,945440.0,8954.0,0.0,14780677.0
2021-10-29,Sikkim,31948.0,31052.0,395.0,325.0,260575.0
2021-10-29,Telangana,671174.0,663124.0,3954.0,0.0,27506928.0
2021-10-29,Tamil Nadu,2700593.0,2652660.0,36083.0,0.0,50911486.0
2021-10-29,Tripura,84446.0,83456.0,813.0,63.0,1976392.0
2021-10-29,Uttar Pradesh,1710134.0,1687136.0,22900.0,0.0,83309472.0
2021-10-29,Uttarakhand,343876.0,330180.0,7400.0,6150.0,7759881.0
2021-10-29,West Bengal,1591014.0,1563678.0,19113.0,0.0,19133755.0
2021-10-30,Andaman and Nicobar Islands,7651.0,7518.0,129.0,0.0,596657.0
2021-10-30,Andhra Pradesh,2066065.0,2047047.0,14369.0,0.0,29478939.0
2021-10-30,Arunachal Pradesh,55154.0,54765.0,280.0,0.0,1185102.0
2021-10-30,Assam,610433.0,600738.0,5996.0,1347.0,24696982.0
2021-10-30,Bihar,726090.0,716381.0,9661.0,1.0,50305381.0
2021-10-30,Chandigarh,65346.0,64492.0,820.0,0.0,791448.0
2021-10-30,Chhattisgarh,1006020.0,992127.0,13576.0,0.0,13697641.0
2021-10-30,Delhi,1439825.0,1414385.0,25091.0,0.0,29371002.0
2021-10-30,Dadra and Nagar Haveli and Daman and Diu,10681.0,10643.0,4.0,31.0,72410.0
2021-10-30,Goa,178085.0,174339.0,3364.0,0.0,1466038.0
2021-10-30,Gujarat,826557.0,816260.0,10089.0,0.0,30893781.0
2021-10-30,Himachal Pradesh,224021.0,218212.0,3737.0,16.0,3681398.0
2021-10-30,Haryana,771241.0,761058.0,10049.0,0.0,13011916.0
2021-10-30,Jharkhand,348754.0,343510.0,5138.0,0.0,15954640.0
2021-10-30,Jammu and Kashmir,332154.0,326836.0,4432.0,0.0,16163431.0
2021-10-30,Karnataka,2988041.0,2941233.0,38071.0,29.0,50766164.0
2021-10-30,Kerala,4961490.0,4850742.0,31514.0,529.0,37821220.0
2021-10-30,Ladakh,20951.0,20678.0,208.0,0.0,555180.0
2021-10-30,Lakshadweep,10365.0,10270.0,51.0,44.0,263510.0
2021-10-30,Maharashtra,6609906.0,6449186.0,140196.0,3619.0,62559171.0
2021-10-30,Meghalaya,83605.0,81695.0,1449.0,0.0,1150106.0
2021-10-30,Manipur,123668.0,121040.0,1920.0,0.0,1365984.0
2021-10-30,Madhya Pradesh,792838.0,782207.0,10524.0,0.0,20238857.0
2021-10-30,Mizoram,120780.0,114002.0,430.0,0.0,1292499.0
2021-10-30,Nagaland,31831.0,29883.0,684.0,1042.0,394948.0
2021-10-30,Odisha,1040969.0,1028697.0,8382.0,0.0,21924668.0
2021-10-30,Punjab,602375.0,585566.0,16558.0,0.0,15395263.0
2021-10-30,Puducherry,127975.0,125681.0,1857.0,0.0,1916398.0
2021-10-30,Rajasthan,954427.0,945441.0,8954.0,0.0,14794298.0
2021-10-30,Sikkim,31958.0,31055.0,395.0,325.0,260954.0
2021-10-30,Telangana,671342.0,663315.0,3955.0,0.0,27544810.0
2021-10-30,Tamil Nadu,2701614.0,2653832.0,36097.0,0.0,51035541.0
2021-10-30,Tripura,84456.0,83464.0,813.0,63.0,1979626.0
2021-10-30,Uttar Pradesh,1710152.0,1687145.0,22900.0,0.0,83473764.0
2021-10-30,Uttarakhand,343891.0,330186.0,7400.0,6150.0,7771624.0
2021-10-30,West Bengal,1591994.0,1564558.0,19126.0,0.0,19180886.0
2021-10-31,Andaman and Nicobar Islands,7651.0,7518.0,129.0,0.0,598033.0
2021-10-31,Andhra Pradesh,2066450.0,2047722.0,14373.0,0.0,29518787.0
2021-10-31,Arunachal Pradesh,55155.0,54774.0,280.0,0.0,1185436.0
2021-10-31,Assam,610645.0,600974.0,5997.0,1347.0,24712042.0
2021-10-31,Bihar,726098.0,716390.0,9661.0,1.0,50531824.0
2021-10-31,Chandigarh,65351.0,64495.0,820.0,0.0,792851.0
2021-10-31,Chhattisgarh,1006052.0,992159.0,13577.0,0.0,13709510.0
2021-10-31,Delhi,1439870.0,1414431.0,25091.0,0.0,29427753.0
2021-10-31,Dadra and Nagar Haveli and Daman and Diu,10681.0,10644.0,4.0,31.0,72410.0
2021-10-31,Goa,178108.0,174392.0,3364.0,0.0,1468399.0
2021-10-31,Gujarat,826577.0,816283.0,10089.0,0.0,30928063.0
2021-10-31,Himachal Pradesh,224106.0,218410.0,3738.0,16.0,3685011.0
2021-10-31,Haryana,771252.0,761068.0,10049.0,0.0,13032504.0
2021-10-31,Jharkhand,348764.0,343518.0,5138.0,0.0,15985878.0
2021-10-31,Jammu and Kashmir,332249.0,326915.0,4432.0,0.0,16202346.0
2021-10-31,Karnataka,2988333.0,2941578.0,38082.0,29.0,50873103.0
2021-10-31,Kerala,4968657.0,4857181.0,31681.0,529.0,37886378.0
2021-10-31,Ladakh,20962.0,20687.0,208.0,0.0,555568.0
2021-10-31,Lakshadweep,10365.0,10270.0,51.0,44.0,263541.0
2021-10-31,Maharashtra,6611078.0,6450585.0,140216.0,3619.0,62667211.0
2021-10-31,Meghalaya,83627.0,81746.0,1450.0,0.0,1151665.0
2021-10-31,Manipur,123731.0,121102.0,1921.0,0.0,1367673.0
2021-10-31,Madhya Pradesh,792854.0,782215.0,10524.0,0.0,20294225.0
2021-10-31,Mizoram,121359.0,114612.0,432.0,0.0,1298444.0
2021-10-31,Nagaland,31842.0,29904.0,685.0,1043.0,395416.0
2021-10-31,Odisha,1041457.0,1029147.0,8386.0,0.0,21994343.0
2021-10-31,Punjab,602401.0,585591.0,16559.0,0.0,15429415.0
2021-10-31,Puducherry,128013.0,125726.0,1857.0,0.0,1919060.0
2021-10-31,Rajasthan,954429.0,945443.0,8954.0,0.0,14807752.0
2021-10-31,Sikkim,31979.0,31063.0,396.0,325.0,261343.0
2021-10-31,Telangana,671463.0,663498.0,3956.0,0.0,27569831.0
2021-10-31,Tamil Nadu,2702623.0,2655015.0,36116.0,0.0,51159242.0
2021-10-31,Tripura,84468.0,83466.0,813.0,63.0,1983127.0
2021-10-31,Uttar Pradesh,1710158.0,1687151.0,22900.0,0.0,83635222.0
2021-10-31,Uttarakhand,343896.0,330195.0,7400.0,6150.0,7781148.0
2021-10-31,West Bengal,1592908.0,1565471.0,19141.0,0.0,19228303.0
2021-11-01,Andhra Pradesh,2066670.0,2048151.0,14377.0,,29544319.0
2021-11-01,Arunachal Pradesh,55161.0,54796.0,280.0,,1174027.0
2021-11-01,Assam,610941.0,601309.0,6004.0,,
2021-11-01,Bihar,726102.0,716397.0,9661.0,,50705279.0
2021-11-01,Chhattisgarh,1006074.0,992196.0,13578.0,,
2021-11-01,Goa,178121.0,174447.0,3364.0,,
2021-11-01,Gujarat,826435.0,816152.0,10087.0,,30964102.0
2021-11-01,Haryana,771262.0,761075.0,10049.0,,13045080.0
2021-11-01,Himachal Pradesh,224251.0,218628.0,3741.0,,
2021-11-01,Jharkhand,348771.0,343536.0,5138.0,,
2021-11-01,Karnataka,2988521.0,2941896.0,38084.0,,50947027.0
2021-11-01,Kerala,4973954.0,4864506.0,32049.0,,
2021-11-01,Madhya Pradesh,792862.0,782222.0,10524.0,,
2021-11-01,Maharashtra,6611887.0,6452486.0,140226.0,,
2021-11-01,Manipur,123787.0,121152.0,1923.0,,1368918.0
2021-11-01,Meghalaya,83685.0,81807.0,1452.0,,
2021-11-01,Mizoram,122354.0,115435.0,435.0,,
2021-11-01,Nagaland,31859.0,30958.0,685.0,,395881.0
2021-11-01,Odisha,1041773.0,1029147.0,8336.0,,21994343.0
2021-11-01,Punjab,602420.0,585613.0,16560.0,,15443203.0
2021-11-01,Rajasthan,954436.0,945445.0,8954.0,,14811943.0
2021-11-01,Sikkim,31984.0,31409.0,396.0,,
2021-11-01,Tamil Nadu,2703613.0,2656168.0,36136.0,,51279395.0
2021-11-01,Telangana,671623.0,663691.0,3958.0,,
2021-11-01,Tripura,84511.0,83490.0,813.0,,1989258.0
2021-11-01,Uttarakhand,343904.0,336351.0,7401.0,,7790773.0
2021-11-01,Uttar Pradesh,1710161.0,1687155.0,22900.0,,
2021-11-01,West Bengal,1593633.0,1566338.0,19149.0,,19257415.0
2021-11-01,Andaman and Nicobar Islands,7654.0,7518.0,129.0,,
2021-11-01,Chandigarh,65354.0,64500.0,820.0,,
2021-11-01,Dadra and Nagar Haveli and Daman and Diu,10682.0,10675.0,4.0,,
2021-11-01,Delhi,1439888.0,1414480.0,25091.0,,29468743.0
2021-11-01,Jammu and Kashmir,332347.0,327012.0,4436.0,,16235797.0
2021-11-01,Ladakh,20971.0,20687.0,208.0,,
2021-11-01,Lakshadweep,10365.0,10314.0,51.0,,
2021-11-01,Puducherry,128056.0,125779.0,1858.0,,1919060.0
2021-11-02,Andhra Pradesh,2066929.0,2048505.0,14382.0,,29577756.0
2021-11-02,Arunachal Pradesh,55167.0,54805.0,280.0,,1174767.0
2021-11-02,Assam,611211.0,601468.0,6011.0,,
2021-11-02,Bihar,726111.0,716405.0,9661.0,,50932872.0
2021-11-02,Chhattisgarh,1006096.0,992221.0,13580.0,,
2021-11-02,Goa,178166.0,174485.0,3366.0,,
2021-11-02,Gujarat,826465.0,816179.0,10087.0,,31008555.0
2021-11-02,Haryana,771273.0,761096.0,10049.0,,13056971.0
2021-11-02,Himachal Pradesh,224419.0,218861.0,3745.0,,
2021-11-02,Jharkhand,348788.0,343546.0,5138.0,,
2021-11-02,Karnataka,2988760.0,2942272.0,38089.0,,51007738.0
2021-11-02,Kerala,4980398.0,4872930.0,32236.0,,
2021-11-02,Madhya Pradesh,792872.0,782227.0,10524.0,,
2021-11-02,Maharashtra,6612965.0,6453581.0,140274.0,,62843792.0
2021-11-02,Manipur,123842.0,121213.0,1925.0,,1370752.0
2021-11-02,Meghalaya,83712.0,81844.0,1456.0,,
2021-11-02,Mizoram,122992.0,116231.0,436.0,,
2021-11-02,Nagaland,31868.0,30977.0,686.0,,396580.0
2021-11-02,Odisha,1042100.0,1029585.0,8340.0,,22107977.0
2021-11-02,Punjab,602420.0,585613.0,16560.0,,
2021-11-02,Rajasthan,954440.0,945446.0,8954.0,,14827261.0
2021-11-02,Sikkim,31994.0,31427.0,397.0,,
2021-11-02,Tamil Nadu,2704586.0,2657282.0,36157.0,,51394614.0
2021-11-02,Telangana,671790.0,663898.0,3959.0,,
2021-11-02,Tripura,84528.0,83502.0,813.0,,1994026.0
2021-11-02,Uttarakhand,343911.0,336359.0,7401.0,,7801393.0
2021-11-02,Uttar Pradesh,1710168.0,1687165.0,22901.0,,
2021-11-02,West Bengal,1594495.0,1567209.0,19160.0,,19296527.0
2021-11-02,Andaman and Nicobar Islands,7658.0,7519.0,129.0,,
2021-11-02,Chandigarh,65355.0,64501.0,820.0,,
2021-11-02,Dadra and Nagar Haveli and Daman and Diu,10682.0,10675.0,4.0,,
2021-11-02,Delhi,1439922.0,1414522.0,25091.0,,29517574.0
2021-11-02,Jammu and Kashmir,332457.0,327103.0,4438.0,,16269970.0
2021-11-02,Ladakh,20971.0,20687.0,208.0,,
2021-11-02,Lakshadweep,10365.0,10314.0,51.0,,
2021-11-02,Puducherry,128077.0,125830.0,1859.0,,1921254.0
2021-11-03,Andhra Pradesh,2067255.0,2048971.0,14386.0,,29577756.0
2021-11-03,Arunachal Pradesh,55174.0,54809.0,280.0,,1175222.0
2021-11-03,Assam,611487.0,601833.0,6015.0,,
2021-11-03,Bihar,726118.0,716413.0,9661.0,,51149701.0
2021-11-03,Chhattisgarh,1006121.0,992248.0,13583.0,,
2021-11-03,Goa,178204.0,174518.0,3366.0,,
2021-11-03,Gujarat,826494.0,816198.0,10087.0,,31053242.0
2021-11-03,Haryana,771280.0,761112.0,10049.0,,13077807.0
2021-11-03,Himachal Pradesh,224557.0,218931.0,3749.0,,
2021-11-03,Jharkhand,348808.0,343555.0,5138.0,,
2021-11-03,Karnataka,2989014.0,2942588.0,38091.0,,51084158.0
2021-11-03,Kerala,4987710.0,4881414.0,32598.0,,
2021-11-03,Madhya Pradesh,792878.0,782234.0,10524.0,,
2021-11-03,Maharashtra,6614158.0,6455100.0,140313.0,,62947355.0
2021-11-03,Manipur,123899.0,121269.0,1926.0,,1372438.0
2021-11-03,Meghalaya,83734.0,81897.0,1456.0,,
2021-11-03,Mizoram,123518.0,116648.0,437.0,,
2021-11-03,Nagaland,31879.0,29951.0,672.0,,397352.0
2021-11-03,Odisha,1042422.0,1030442.0,8343.0,,22169519.0
2021-11-03,Punjab,602466.0,585664.0,16562.0,,15505145.0
2021-11-03,Rajasthan,954448.0,945447.0,8954.0,,14839789.0
2021-11-03,Sikkim,32010.0,31433.0,398.0,,
2021-11-03,Tamil Nadu,2705548.0,2658360.0,36176.0,,51509851.0
2021-11-03,Telangana,671946.0,664033.0,3960.0,,
2021-11-03,Tripura,84545.0,83516.0,813.0,,1999213.0
2021-11-03,Uttarakhand,343918.0,330218.0,7401.0,,7810467.0
2021-11-03,Uttar Pradesh,1710174.0,1687167.0,22902.0,,
2021-11-03,West Bengal,1595414.0,1568088.0,19174.0,,19337544.0
2021-11-03,Andaman and Nicobar Islands,7658.0,7520.0,129.0,,
2021-11-03,Chandigarh,65356.0,64503.0,820.0,,
2021-11-03,Dadra and Nagar Haveli and Daman and Diu,10682.0,10675.0,4.0,,
2021-11-03,Delhi,1439963.0,1414552.0,25091.0,,29570365.0
2021-11-03,Jammu and Kashmir,332556.0,327172.0,4438.0,,16308982.0
2021-11-03,Ladakh,20995.0,20695.0,208.0,,
2021-11-03,Lakshadweep,10365.0,10314.0,51.0,,
2021-11-03,Puducherry,128106.0,125888.0,1859.0,,1923240.0
2021-11-04,Andhra Pradesh,2067556.0,2049338.0,14388.0,,29652114.0
2021-11-04,Arunachal Pradesh,55174.0,54826.0,280.0,,1175423.0
2021-11-04,Assam,611656.0,602207.0,6019.0,,
2021-11-04,Bihar,726120.0,716415.0,9661.0,,51375374.0
